time,voltage,height
846.699626207352,6,0.0923
847.706340074539,6,0.0923
848.712952852249,6,0.0923
849.724711894989,6,0.0923
850.731372833252,6,0.0923
851.743145704269,6,0.0881
852.748931407928,6,0.0923
853.750459432602,6,0.0881
854.757019996643,6,0.0923
855.768873214722,6,0.0923
856.775522470474,6,0.0923
857.782125473022,6,0.0881
858.783726453781,6,0.0881
859.790463924408,6,0.0889
860.791976928711,6,0.0889
861.798712015152,6,0.0889
862.810385704041,6,0.0889
863.811918020248,6,0.0889
865.824873209,6,0.0889
866.831615209579,6,0.0889
867.846521377563,6,0.0889
868.85822892189,6,0.0889
869.86493730545,6,0.0889
870.876732826233,6,0.0889
871.888416528702,6,0.0889
872.89510512352,6,0.0889
873.900921821594,6,0.0889
874.912822008133,6,0.0889
875.919689416885,6,0.0889
876.931564807892,6,0.0889
877.943278074265,6,0.0932
878.950068712234,6,0.0932
879.956856966019,6,0.0932
880.963768005371,6,0.0932
881.96494269371,6,0.0932
882.976772069931,6,0.0932
883.983436822891,6,0.0932
885.991163015366,6,0.0932
886.996986150742,6,0.0932
888.003693819046,6,0.0932
889.004931926727,6,0.0932
890.011785507202,6,0.0932
891.018453836441,6,0.0932
892.030401229858,6,0.0932
893.03693985939,6,0.0932
894.04366517067,6,0.0932
895.050491333008,6,0.0932
896.064907073975,6,0.0932
897.066621303558,6,0.0932
898.072974681854,6,0.0932
899.079755544662,6,0.0932
900.086495637894,6,0.0932
901.098237037659,6,0.0932
902.104903697968,6,0.0932
903.116757392883,6,0.0932
904.128626346588,6,0.0974
906.136518955231,6,0.0932
907.143179893494,6,0.0974
908.149986505508,6,0.0974
909.17662358284,6,0.0974
910.183389186859,6,0.0974
911.19514799118,6,0.0974
912.200947284698,6,0.0932
913.207734823227,6,0.0974
914.214393377304,6,0.0974
915.220908403397,6,0.0974
916.227710962296,6,0.0974
917.244030714035,6,0.0974
918.256979227066,6,0.0974
919.268805742264,6,0.0974
920.306602954865,6,0.0974
921.323862314224,6,0.0974
922.330021619797,6,0.0974
923.335874557495,6,0.0932
924.33774971962,6,0.0974
926.34282207489,6,0.0932
927.345843076706,6,0.0974
928.348105669022,6,0.0932
929.351252317429,6,0.0932
930.353969335556,6,0.0932
931.379390954971,6,0.0932
932.387096643448,6,0.0932
933.402520656586,6,0.0932
934.409578561783,6,0.0932
935.413317918777,6,0.0932
936.415719747543,6,0.0932
937.419010639191,6,0.0932
938.421520233154,6,0.0932
939.42347073555,6,0.0932
940.448888778687,6,0.0889
941.455589532852,6,0.0889
942.462180376053,6,0.0932
943.468930006027,6,0.0889
944.475548744202,6,0.0889
946.48334980011,6,0.0889
947.490027189255,6,0.0898
948.496839046478,6,0.0898
949.503559112549,6,0.0889
950.510274648666,6,0.0898
951.516978263855,6,0.0889
952.518590450287,6,0.0898
953.530308008194,6,0.0898
954.536924123764,6,0.0898
955.54879117012,6,0.0898
956.555739402771,6,0.0898
957.568965673447,6,0.0898
958.582764863968,6,0.0898
959.594521522522,6,0.0898
960.608418226242,6,0.0898
961.615101099014,6,0.0898
962.621000766754,6,0.0898
963.627637147903,6,0.0898
964.640919685364,6,0.0898
966.643612623215,6,0.0898
967.645000934601,6,0.0898
968.651843547821,6,0.094
969.65297627449,6,0.0898
970.667796611786,6,0.0898
971.674566030502,6,0.0898
972.680978775024,6,0.0898
973.687852144241,6,0.0898
974.699718236923,6,0.0898
975.712954998016,6,0.0898
976.727028131485,6,0.0898
977.752338886261,6,0.0898
978.767418384552,6,0.094
979.774222612381,6,0.094
980.785299301147,6,0.094
981.792222976685,6,0.094
982.804123878479,6,0.094
983.804819822311,6,0.094
984.811359882355,6,0.094
986.81813287735,6,0.094
987.82896566391,6,0.094
988.835738897324,6,0.094
989.842338323593,6,0.094
990.848921060562,6,0.094
991.850591421127,6,0.094
992.862334728241,6,0.094
993.868929862976,6,0.094
994.880813121796,6,0.094
995.887501716614,6,0.094
996.900933265686,6,0.094
997.907608509064,6,0.094
998.908898591995,6,0.094
999.915661096573,6,0.094
1000.92231869698,6,0.094
1001.92891001701,6,0.094
1002.93571519852,6,0.094
1003.94244194031,6,0.094
1004.94896268845,6,0.094
1006.95675301552,6,0.094
1007.968521595,6,0.094
1008.9804186821,6,0.094
1009.98712611198,6,0.094
1010.99297142029,6,0.094
1011.99990844727,6,0.094
1013.00661730766,6,0.094
1014.0129802227,6,0.094
1015.02821850777,6,0.094
1016.03481554985,6,0.094
1017.04151272774,6,0.094
1018.04825043678,6,0.094
1019.05435752869,6,0.094
1020.06829071045,6,0.094
1021.08244085312,6,0.0983
1022.09696555138,6,0.094
1023.10367655754,6,0.0983
1024.11045026779,6,0.0983
1025.11700487137,6,0.0983
1027.12450575829,6,0.0983
1028.13633680344,6,0.0983
1029.14816331863,6,0.0983
1030.15500879288,6,0.0983
1031.16094923019,6,0.0983
1032.16767477989,6,0.0983
1033.16890072823,6,0.0983
1034.17564940453,6,0.0983
1035.18152141571,6,0.0983
1036.18815803528,6,0.0983
1037.20292878151,6,0.0983
1038.20895218849,6,0.0983
1039.21575188637,6,0.0983
1040.22263145447,6,0.0983
1041.23664879799,6,0.0983
1042.24343538284,6,0.0983
1043.24499082565,6,0.0983
1044.25101780891,6,0.0983
1045.26207184792,6,0.0983
1047.26993632317,6,0.0983
1048.27677464485,6,0.0983
1049.28370428085,6,0.0983
1050.31041693687,6,0.094
1051.31700825691,6,0.0983
1052.32377290726,6,0.0983
1053.33038544655,6,0.0983
1054.33705353737,6,0.0983
1055.34378242493,6,0.0983
1056.35053443909,6,0.0983
1057.36229038239,6,0.0983
1058.3690123558,6,0.0983
1059.38092899323,6,0.094
1060.38765597343,6,0.094
1061.38893771172,6,0.094
1062.40436553955,6,0.094
1063.41613793373,6,0.094
1064.42789244652,6,0.094
1065.44204640388,6,0.094
1067.4500067234,6,0.094
1068.46093297005,6,0.094
1069.4625248909,6,0.094
1070.47626161575,6,0.094
1071.49145936966,6,0.094
1072.50491738319,6,0.094
1073.51176333427,6,0.094
1074.52625155449,6,0.094
1075.54047489166,6,0.094
1076.55251836777,6,0.094
1077.56447434425,6,0.094
1078.57114052773,6,0.094
1079.57272696495,6,0.094
1080.57962298393,6,0.094
1081.5809431076,6,0.094
1082.5927760601,6,0.094
1083.60682034492,6,0.094
1084.62207555771,6,0.094
1085.62881588936,6,0.0898
1087.63666915894,6,0.0898
1088.64851808548,6,0.0898
1089.66060590744,6,0.094
1090.69435024261,6,0.094
1091.71483778954,6,0.094
1092.72173690796,6,0.0898
1093.72538614273,6,0.0898
1094.72963547707,6,0.094
1095.73220539093,6,0.094
1096.73417568207,6,0.094
1097.7372803688,6,0.094
1098.74008464813,6,0.0898
1099.75217843056,6,0.094
1100.77225613594,6,0.0906
1101.79296708107,6,0.0898
1102.80092144012,6,0.094
1103.8030436039,6,0.094
1104.80490088463,6,0.0898
1105.82024621964,6,0.0906
1107.82588410378,6,0.0906
1108.82730484009,6,0.0906
1109.82872629166,6,0.0906
1110.83529043198,6,0.0906
1111.84085702896,6,0.0906
1112.8474214077,6,0.0906
1113.84898996353,6,0.094
1114.86071515083,6,0.0906
1115.87047982216,6,0.0906
1116.87693476677,6,0.0906
1117.8836414814,6,0.0906
1118.89819169044,6,0.0906
1119.90495634079,6,0.0906
1120.91908884048,6,0.0906
1121.9307923317,6,0.0906
1122.93241620064,6,0.0906
1123.94730234146,6,0.0906
1124.94888615608,6,0.0906
1125.96078562737,6,0.0906
1127.96874928474,6,0.0906
1128.98201608658,6,0.0906
1129.98881602287,6,0.0906
1130.99036622047,6,0.0906
1131.99696731567,6,0.0906
1133.01182579994,6,0.0906
1134.01861572266,6,0.0906
1135.030377388,6,0.0906
1136.03691482544,6,0.0906
1137.04358935356,6,0.0906
1138.0503051281,6,0.0906
1139.06496191025,6,0.0906
1140.07669472694,6,0.0906
1141.08330059052,6,0.0906
