Time,Height (m),Voltage (V)
1739979222.396588,0.014355910608172415,0.0
1739979223.6204426,0.014822195717692374,0.0
1739979241.6686614,0.014355910608172415,0.0
1739979243.2683427,0.014822195717692374,0.0
1739979244.3683324,0.015328682355582712,0.0
1739979245.5449288,0.015847229366004467,0.0
1739979246.7966795,0.016361730171740054,0.0
1739979248.0080304,0.016861739099025726,0.0
1739979249.1821015,0.017340726849436758,0.0
1739979250.3644516,0.01779484325200319,0.0
1739979251.4922316,0.018222090138494965,0.0
1739979252.6155043,0.018621716906130313,0.0
1739979253.7819526,0.018993846505880353,0.0
1739979255.0035007,0.01933917537331581,0.0
1739979256.2042804,0.019658765357732772,0.0
1739979257.4480698,0.019953922490775582,0.0
1739979258.632281,0.020226082633435723,0.0
1739979259.9208689,0.020476746131479737,0.0
1739979261.1422684,0.02070741505026817,0.0
1739979262.3183541,0.020919576838612557,0.0
1739979263.4755125,0.02111464285328984,0.0
1739979264.623984,0.021293976302444933,0.0
1739979265.8412256,0.021458850975334644,0.0
1739979266.9866216,0.021610445223748682,0.0
1739979268.1420157,0.0217498729147017,0.0
1739979269.3347993,0.021878136571496724,0.0
1739979270.534213,0.021996176812052726,0.0
1739979271.6114883,0.02210483451783657,0.0
1739979272.838322,0.02220488909482956,0.0
1739979274.02898,0.02230665466785431,0.0
