Time,Height (m),Voltage (V)
1739979222.3981097,0.02489272868549356,0.0
1739979223.3998332,0.02478619277856416,0.0
1739979241.6681373,0.024893998004876294,0.0
1739979242.6695266,0.024787505085188937,0.0
1739979243.6705344,0.024680570519830736,0.0
1739979244.6754775,0.02457278102976019,0.0
1739979245.683973,0.024465055439599624,0.0
1739979246.6857483,0.02435672356555772,0.0
1739979247.6888885,0.024247793407127224,0.0
1739979248.690401,0.02413863995643907,0.0
1739979249.691792,0.024028982710288565,0.0
1739979250.6938398,0.02391878539810671,0.0
1739979251.6947129,0.023808243444163907,0.0
1739979252.697981,0.023696955173771503,0.0
1739979253.6987798,0.023585453610188694,0.0
1739979254.700799,0.023473378922798372,0.0
1739979255.703527,0.023360665811793645,0.0
1739979256.704055,0.023247692168944744,0.0
1739979257.7086377,0.02313374300644638,0.0
1739979258.7098758,0.02301964956442906,0.0
1739979259.7110395,0.022905034204903727,0.0
1739979260.7117429,0.02278993370001074,0.0
1739979261.7133174,0.022674186510876135,0.0
1739979262.728794,0.02255626605871083,0.0
1739979263.729252,0.022439523182391903,0.0
1739979264.7318316,0.02232195996663022,0.0
1739979265.7328303,0.02220400116912283,0.0
1739979266.733974,0.022085435543442288,0.0
1739979267.7354152,0.021966235247685845,0.0
1739979268.7363334,0.02184648854226386,0.0
1739979269.7374082,0.021726104555602314,0.0
1739979270.7378216,0.021605171987720405,0.0
1739979271.7406418,0.021483307830693518,0.0
1739979272.7416463,0.0213610139346902,0.0
1739979273.8626816,0.021223397340921154,0.0
1739979274.863475,0.02109971588276793,0.0
