Time,Height (m),Voltage (V)
1739979222.3981097,0.02450496683266888,0.0
1739979223.3992863,0.024435052566801785,0.0
1739979241.6785114,0.025,0.0
1739979242.6852956,0.024928673372275403,0.0
1739979243.7057412,0.024857550244063706,0.0
1739979244.720389,0.02478663003476755,0.0
1739979245.721368,0.024715912165446063,0.0
1739979246.7646515,0.024645396058810116,0.0
1739979247.7882168,0.024575081139217633,0.0
1739979248.8223562,0.02450496683266888,0.0
1739979249.832912,0.024435052566801785,0.0
1739979250.8349972,0.02436533777088725,0.0
1739979251.8354642,0.024295821875824523,0.0
1739979252.8466654,0.024226504314136522,0.0
1739979253.8645232,0.02415738451996521,0.0
1739979255.010825,0.024088461929066985,0.0
1739979256.0166912,0.024019735978808077,0.0
1739979257.020369,0.02395120610815993,0.0
1739979258.021645,0.023882871757694657,0.0
1739979259.0256586,0.02381473236958044,0.0
1739979260.0406773,0.023746787387577,0.0
1739979261.0443575,0.02367903625703104,0.0
1739979262.0459273,0.02361147842487174,0.0
1739979263.048644,0.023544113339606213,0.0
1739979264.0504825,0.02347694045131502,0.0
1739979265.0519302,0.023409959211647676,0.0
1739979266.0528152,0.023343169073818188,0.0
1739979267.0560565,0.02327656949260056,0.0
1739979268.0572832,0.023210159924324382,0.0
1739979269.0680513,0.023143939826870352,0.0
1739979270.0693243,0.023077908659665882,0.0
1739979271.0704658,0.023012065883680672,0.0
1739979272.07184,0.022946410961422303,0.0
1739979273.0865834,0.022880943356931863,0.0
1739979274.090149,0.022815662535779564,0.0
1739979275.1012487,0.022750567965060378,0.0
