Time,Height (m),Voltage (V)
1736247695.237572,0.025,0.0
1736247696.2379336,0.025,0.0
1736247697.2385085,0.025,0.0
1736247698.2391582,0.025,0.0
1736247699.2399228,0.025,0.0
1736247700.2529948,0.025,0.0
1736247701.2615027,0.025,0.0
1736247702.262313,0.025,0.0
1736247703.2641563,0.025,0.0
1736247704.264606,0.025,0.0
1736247705.264904,0.025,0.0
1736247706.2652416,0.025,0.0
1736247707.2656617,0.025,0.0
1736247708.266399,0.025,0.0
1736247709.2670004,0.025,0.0
1736247710.267798,0.025,0.0
1736247711.2682037,0.025,0.0
1736247712.268801,0.025,0.0
1736247713.2694793,0.025,0.0
1736247714.2697809,0.025,0.0
1736247715.2701705,0.025,0.0
1736247716.2703846,0.025,0.0
1736247717.2709687,0.025,0.0
1736247718.2715225,0.025,0.0
1736247719.2720451,0.025,0.0
1736247720.2724445,0.025,0.0
1736247721.2729325,0.025,0.0
1736247722.2734864,0.025,0.0
1736247723.273995,0.025,0.0
1736247724.2745478,0.025,0.0
1736247725.2752845,0.025,0.0
1736247726.276203,0.025,0.0
1736247727.2768054,0.025,0.0
1736247728.2778845,0.025,0.0
1736247729.2782922,0.025,0.0
1736247730.2787097,0.025,0.0
1736247731.28048,0.025,0.0
1736247732.2806604,0.025,0.0
1736247733.2848735,0.025,0.0
1736247734.2855468,0.025,0.0
1736247735.2858863,0.025,0.0
1736247736.2863433,0.025,0.0
1736247737.298814,0.025,0.0
1736247738.317205,0.025,0.0
1736247739.3175771,0.025,0.0
1736247740.3221443,0.025,0.0
1736247741.3236382,0.025,0.0
1736247742.3270051,0.025,0.0
1736247743.3274767,0.025,0.0
1736247744.3321977,0.025,0.0
1736247745.3326013,0.025,0.0
1736247746.3394508,0.025,0.0
1736247747.3396564,0.025,0.0
1736247748.3402808,0.025,0.0
1736247749.3467429,0.025,0.0
1736247750.3483827,0.025,0.0
1736247751.350198,0.025,0.0
1736247752.3520153,0.025,0.0
1736247753.3528607,0.025,0.0
1736247754.353393,0.025,0.0
1736247755.353662,0.025,0.0
1736247756.35411,0.025,0.0
1736247757.354623,0.025,0.0
1736247758.3556557,0.025,0.0
1736247759.3560638,0.025,0.0
1736247760.3567147,0.025,0.0
1736247761.372908,0.025,0.0
1736247762.3740194,0.025,0.0
1736247763.399974,0.025,0.0
1736247764.4045315,0.025,0.0
1736247765.4059596,0.025,0.0
1736247766.4067578,0.025,0.0
1736247767.4199028,0.025,0.0
1736247768.4200978,0.025,0.0
1736247769.4206767,0.025,0.0
1736247770.421426,0.025,0.0
1736247771.4221113,0.025,0.0
1736247772.4225616,0.025,0.0
1736247773.4251971,0.025,0.0
1736247774.4279826,0.025,0.0
1736247775.4377012,0.025,0.0
1736247776.4380455,0.025,0.0
1736247777.4383419,0.025,0.0
1736247778.4388165,0.025,0.0
1736247779.4394612,0.025,0.0
1736247780.4399638,0.025,0.0
1736247781.4402714,0.025,0.0
1736247782.4411554,0.025,0.0
1736247783.4576385,0.025,0.0
1736247784.4578264,0.025,0.0
1736247785.4603226,0.025,0.0
1736247786.460995,0.025,0.0
1736247787.4645321,0.025,0.0
1736247788.4657385,0.025,0.0
1736247789.4663982,0.025,0.0
1736247790.4670036,0.025,0.0
1736247791.4691315,0.025,0.0
1736247792.4784226,0.025,0.0
1736247793.4892545,0.025,0.0
1736247794.5049846,0.025,0.0
1736247795.5057373,0.025,0.0
1736247796.507449,0.025,0.0
1736247797.5218666,0.025,0.0
1736247798.5224144,0.025,0.0
1736247799.5228982,0.025,0.0
1736247800.5232878,0.025,0.0
1736247801.523531,0.025,0.0
1736247802.5239263,0.025,0.0
1736247803.5245206,0.025,0.0
1736247804.5252323,0.025,0.0
