Time,Height (m),Voltage (V)
1739973026.5564375,0.024902620675179933,0.06
1739973027.5576491,0.024805205879723884,0.06
1739973028.5586557,0.024707459389118953,0.06
1739973029.559781,0.024609283314538252,0.06
1739973030.5604954,0.02451078265236591,0.06
1739973031.5613782,0.02441189615564375,0.06
1739973032.5623157,0.02431263054498438,0.06
1739973033.5654244,0.024212898236708483,0.06
1739973034.5661578,0.02411289165512016,0.06
1739973035.5667293,0.02401251398153948,0.06
1739973036.56758,0.02391171611562366,0.06
1739973037.5683281,0.023810531514857073,0.06
1739973038.569213,0.023708930995037566,0.06
1739973039.5703444,0.023606898050969917,0.06
1739973040.571257,0.023504474922412595,0.06
1739973041.5984225,0.023398930930435335,0.06
1739973042.6151333,0.023294022176873135,0.06
1739973043.6335146,0.02318849733630739,0.06
1739973044.6400354,0.023083759329227575,0.06
1739973045.6413162,0.02376401834654652,5.0
1739973046.642497,0.02442719559885463,5.0
1739973047.6436124,0.025071651253527717,5.0
1739973048.6451602,0.02564788668099321,5.0
1739973049.6469634,0.0261781258247211,5.0
1739973050.6483305,0.026676315669610817,5.0
1739973051.657631,0.027152672158147265,5.0
1739973052.6587098,0.027603555356448886,5.0
1739973111.9220297,0.02510126099233194,1.5274349999999866
1739973112.9245038,0.02519054338855098,1.5592959092376966
1739973113.9261403,0.025274591290361206,1.5914268939625744
1739973114.9272664,0.025355475156648734,1.6236308656179061
1739973115.9284556,0.025434411785553234,1.6558488744726316
1739973116.930454,0.025512281749097747,1.6885994132313615
1739973117.931449,0.025589379714771897,1.7207510325759285
1739973118.9326851,0.02566618392281734,1.7528487138909319
1739973119.9343903,0.0257429965363182,1.7848784037267516
1739973120.9359217,0.025819998451146246,1.8168310287854075
1739973121.9372375,0.025897354838432248,1.8487009728894197
1739973122.938537,0.02597522085438342,1.8804829264324072
1739973123.9398377,0.026053710265097556,1.912171725099489
1739973124.9412022,0.02613291911862607,1.943763332512967
1739973125.9417436,0.02621285248141591,1.9752541477884855
1739973126.942488,0.026293653848248475,2.0066432944233745
1739973561.4834526,0.025096549931924405,1.4891450000000166
1739973681.07198,0.025132136039903073,1.7499999999999998
1739973682.073865,0.02524875569350475,1.7809037827630045
1739973683.07472,0.025358483498462127,1.8121564374614496
1739973684.0758004,0.025463749338242074,1.8435061198142662
1739973685.0770812,0.025565928372681065,1.8748843952826255
1739973686.078095,0.025665869480997697,1.9062530958767747
1739973687.0800683,0.02576427452372116,1.9375889931462782
1739973688.0808904,0.025861503291853376,1.9688725673408531
1739973689.0819297,0.025957998879564664,2.0000942010050333
1739973690.0833561,0.026054056676915273,2.03124133449413
1739973691.084689,0.026149865463342074,2.0623055438966964
1739973692.0853784,0.02624562370048128,2.093823016993124
1739973693.0882206,0.026341666450860675,2.1247046461784667
1739973694.0896425,0.02643777421518368,2.1554816972162243
1739973695.0909612,0.026534180938937457,2.1861606900713504
1739973696.0918362,0.026630941841667057,2.2167343074197996
1739973697.0928204,0.026728184163184572,2.2472005384962443
1739973698.0938895,0.026825966790479668,2.2775550846875348
1739973699.105058,0.026925380960919967,2.3083264236095418
1739973700.1129158,0.027025065866868668,2.338418617535413
1739973701.1178594,0.02712517615370716,2.368897628502061
1739973702.1191585,0.02722560853135453,2.3987691437431993
1739973703.1396108,0.02732873458279505,2.429054954145969
1739973704.152099,0.027431661665023782,2.4591225070011977
1739973705.1629355,0.027534255888570006,2.488603032869312
1739973706.1634543,0.027637698093074637,2.5185104021801257
1739973707.1688976,0.0277424267355685,2.5477694379519122
1739973708.181337,0.027847609082946232,2.5774012731137463
1739973709.188766,0.02795418369574391,2.6063981936094684
1739973710.1919289,0.028061089741390252,2.635246771529794
1739973738.200726,0.02504216768013215,1.0839750000000095
1739973739.2024596,0.025077715889761414,1.107667801915913
1739973740.203118,0.025110713477955394,1.1315236397372734
1739973741.2043207,0.025142501895476434,1.1554229986134987
1739973742.2055514,0.025173748207189043,1.1793268441923912
1739973743.2060442,0.02520485194947152,1.2032157066338238
1739973744.2072918,0.025236140883673045,1.227077742415878
1739973745.2086177,0.02526778994794941,1.2509029335061592
1739973746.2104685,0.02529994141630048,1.2746856716299189
1739973747.2116578,0.025332761269812973,1.2988163871004161
1739973748.2127457,0.025366262208711188,1.3224990302252284
1739973749.214012,0.02540051561388155,1.346127739849571
1739973750.2150784,0.025435556412321335,1.3696996220805784
1739973751.3132257,0.02547512985176264,1.3955218994122842
1739973752.3163705,0.02551199804249733,1.4188595663772827
1739973753.3308864,0.02555021537701082,1.4426088426421373
1739973754.333636,0.025588871745627576,1.4659121072297219
