voltage,time,height
7,206.87,0.0648
7,207.88,0.0648
7,208.89,0.0646
7,209.9,0.0733
7,210.91,0.0655
7,211.93,0.0699
7,212.95,0.0741
7,213.95,0.0663
7,214.96,0.0707
7,215.97,0.0665
7,217.98,0.0716
7,219,0.0631
7,220,0.0716
7,221.02,0.0673
7,222.03,0.0716
7,223.04,0.0673
7,224.06,0.0629
7,225.06,0.0673
7,226.08,0.0716
7,227.08,0.0673
7,228.08,0.0673
7,229.1,0.0682
7,230.1,0.0724
7,231.1,0.0648
7,232.1,0.0733
7,233.11,0.0733
7,234.11,0.0699
7,235.12,0.0741
7,236.13,0.0784
7,238.13,0.0741
7,239.15,0.075
7,240.15,0.075
7,241.16,0.075
7,242.17,0.075
7,243.18,0.075
7,244.19,0.075
7,245.2,0.075
7,246.2,0.075
7,247.22,0.075
7,248.22,0.075
7,249.23,0.0707
7,250.24,0.0758
7,251.25,0.0758
7,252.25,0.068
7,253.26,0.0767
7,254.26,0.0767
7,255.27,0.0724
7,256.28,0.0775
7,258.28,0.0775
7,259.29,0.0733
7,260.3,0.0775
7,261.3,0.0775
7,262.31,0.0733
7,263.32,0.0818
7,264.34,0.0733
7,265.34,0.0733
7,266.34,0.0733
7,267.35,0.0733
7,268.36,0.0775
7,269.38,0.0784
7,270.39,0.0784
7,271.39,0.0784
7,272.4,0.0792
7,273.41,0.0792
7,274.41,0.0836
7,275.43,0.0758
7,276.44,0.0801
7,278.44,0.0801
7,279.44,0.0801
7,280.45,0.0801
7,281.46,0.0724
7,282.47,0.0758
7,283.48,0.0758
7,284.48,0.0724
7,285.49,0.0758
7,286.5,0.0767
7,287.5,0.0758
7,288.51,0.0767
7,289.52,0.0809
7,290.52,0.0809
7,291.53,0.0733
7,292.54,0.0818
7,293.55,0.0818
7,294.57,0.0835
7,295.57,0.0784
7,297.58,0.0826
7,298.59,0.0826
7,299.59,0.087
7,300.6,0.087
7,301.61,0.0828
7,302.61,0.0828
7,303.62,0.0826
7,304.62,0.0828
7,305.62,0.0828
7,306.64,0.087
7,307.64,0.0828
7,308.65,0.0784
7,309.65,0.0792
7,310.67,0.0835
7,311.67,0.0792
7,312.68,0.0758
7,313.69,0.0801
7,314.7,0.0801
7,315.71,0.0801
7,317.72,0.0767
7,318.73,0.0809
7,319.78,0.0809
7,320.78,0.0809
7,321.78,0.0809
7,322.8,0.0809
7,323.8,0.0809
7,324.81,0.0809
7,325.81,0.0809
7,326.83,0.0809
7,327.83,0.0809
7,328.84,0.0809
7,329.84,0.0809
7,330.85,0.0811
7,331.86,0.0818
7,332.87,0.0835
7,333.87,0.0818
7,334.87,0.0818
7,335.88,0.0826
7,337.89,0.087
7,338.9,0.087
7,339.9,0.087
7,340.91,0.087
7,341.91,0.087
7,342.92,0.087
7,343.92,0.087
7,344.93,0.087
7,345.94,0.087
7,346.94,0.087
7,347.95,0.087
7,348.96,0.0828
7,349.97,0.0828
7,350.98,0.0836
7,352,0.0879
7,353,0.0921
7,354.01,0.0835
7,355.02,0.0801
7,356.02,0.0801
7,358.03,0.0887
7,359.04,0.0887
7,360.05,0.0887
7,361.05,0.0887
7,362.06,0.0887
7,363.06,0.0887
7,364.07,0.0887
7,365.07,0.0887
7,366.07,0.0887
7,367.08,0.0887
7,368.09,0.0887
7,369.09,0.0887
7,370.1,0.0809
7,371.11,0.0896
7,372.11,0.0896
7,373.12,0.0896
7,374.13,0.0818
7,375.14,0.0836
7,376.15,0.0904
7,378.15,0.0904
7,379.16,0.0904
7,380.17,0.0904
7,381.17,0.0904
7,382.18,0.0904
7,383.18,0.0904
7,384.19,0.0904
7,385.2,0.0904
7,386.21,0.0904
7,387.21,0.0904
7,388.22,0.0904
7,389.23,0.0828
7,390.24,0.087
7,391.25,0.087
7,392.25,0.0913
7,393.27,0.0913
7,394.28,0.0956
7,395.28,0.087
7,396.28,0.0879
7,398.29,0.0921
7,399.3,0.0921
7,400.3,0.0921
7,401.31,0.0921
7,402.32,0.0921
7,403.33,0.0921
7,404.34,0.0921
7,405.34,0.0921
7,406.35,0.0921
7,407.35,0.0921
7,408.37,0.0921
7,409.38,0.0921
7,410.38,0.0921
7,411.39,0.0879
7,412.4,0.0887
7,413.41,0.093
7,414.41,0.093
7,415.42,0.093
7,416.43,0.0887
7,418.43,0.0887
7,419.44,0.0896
7,420.44,0.0896
7,421.45,0.0896
7,422.46,0.0896
7,423.47,0.0896
7,424.48,0.0896
7,425.48,0.0896
7,426.49,0.0896
7,427.5,0.0896
7,428.5,0.0896
7,429.51,0.0896
7,430.52,0.0939
7,431.52,0.0939
7,432.53,0.0896
7,433.54,0.0896
7,434.54,0.0904
7,435.56,0.0947
7,436.57,0.0947
7,438.58,0.0947
7,439.58,0.0947
7,440.59,0.0947
7,441.6,0.0947
7,442.6,0.0947
7,443.61,0.0947
7,444.62,0.0947
7,445.63,0.0947
7,446.63,0.0947
7,447.64,0.0947
7,448.65,0.0947
7,449.65,0.0947
7,450.67,0.0913
7,451.67,0.0913
7,452.69,0.0956
7,453.7,0.0956
7,454.72,0.0998
7,455.73,0.0956
7,456.74,0.0956
7,458.75,0.0913
7,459.76,0.0921
7,460.76,0.0921
7,461.78,0.0921
7,462.79,0.0921
7,463.8,0.0921
7,464.84,0.0921
7,465.85,0.0921
7,466.87,0.0921
7,467.87,0.0921
7,468.88,0.0921
7,469.88,0.0964
7,470.88,0.0964
7,471.89,0.0966
7,472.89,0.1006
7,473.89,0.0964
7,474.89,0.0921
7,475.9,0.093
7,476.9,0.093
7,478.91,0.0973
7,479.92,0.0973
7,480.93,0.0973
7,481.93,0.0973
7,482.95,0.0973
7,483.95,0.0973
7,484.95,0.0973
7,485.96,0.0973
7,486.97,0.0973
7,487.97,0.0973
7,488.98,0.0973
7,489.98,0.0973
7,490.98,0.0973
7,491.99,0.0973
7,493,0.093
7,494,0.0939
7,495.01,0.0939
7,496.02,0.0981
7,497.03,0.0981
7,499.03,0.0981
7,500.03,0.0981
7,501.04,0.0981
7,502.05,0.0981
7,503.05,0.0981
7,504.06,0.0981
7,505.07,0.0981
7,506.08,0.0981
7,507.08,0.1025
7,508.1,0.1025
7,509.11,0.0981
7,510.11,0.0981
7,511.12,0.0947
7,512.13,0.0947
7,513.13,0.0947
7,514.14,0.0991
7,515.16,0.0991
7,516.16,0.0991
7,517.17,0.0989
7,519.18,0.0991
7,520.19,0.0991
7,521.2,0.0989
7,522.2,0.0989
7,523.21,0.0989
7,524.22,0.0989
7,525.23,0.0947
7,526.24,0.0991
7,527.24,0.0989
7,528.25,0.0947
7,529.26,0.0991
7,530.26,0.0956
7,531.26,0.0956
7,532.26,0.0998
7,533.27,0.0998
7,534.28,0.1
7,535.28,0.0998
7,536.3,0.1042
7,537.31,0.1042
7,539.32,0.1
7,540.32,0.0956
7,541.33,0.0998
7,542.34,0.0998
7,543.34,0.0998
7,544.36,0.0998
7,545.36,0.0998
7,546.38,0.0998
7,547.39,0.0998
7,548.4,0.1
7,549.4,0.0956
7,550.4,0.0964
7,551.4,0.0964
7,552.41,0.1008
7,553.42,0.1008
7,554.43,0.1008
7,555.44,0.1008
7,556.45,0.1051
7,557.45,0.1051
7,559.46,0.1051
7,560.46,0.1008
7,561.47,0.1008
7,562.47,0.1008
7,563.47,0.1008
7,564.47,0.1008
7,565.48,0.1008
7,566.48,0.1008
7,567.49,0.1008
7,568.5,0.1006
7,569.5,0.1008
7,570.51,0.1008
7,571.52,0.0973
7,572.52,0.0973
7,573.53,0.1015
7,574.54,0.1015
7,575.54,0.1015
7,576.55,0.1017
7,577.56,0.1059
7,579.56,0.1059
7,580.58,0.1059
7,581.58,0.1059
7,582.59,0.1017
7,583.6,0.1015
7,584.61,0.1059
7,585.62,0.1017
7,586.63,0.1015
7,587.64,0.1059
7,588.65,0.1059
7,589.66,0.1059
7,590.67,0.1015
7,591.69,0.0981
7,592.69,0.0981
7,593.7,0.0981
7,594.7,0.0981
7,595.71,0.1025
7,596.72,0.1025
7,597.72,0.1025
7,599.72,0.1025
7,600.73,0.1025
7,601.74,0.1025
7,602.74,0.1025
7,603.75,0.1025
7,604.75,0.1025
7,605.77,0.1025
7,606.78,0.1025
7,607.79,0.1025
7,608.8,0.1025
7,609.81,0.1025
7,610.83,0.1068
7,611.83,0.1025
7,612.85,0.1025
7,613.85,0.0981
7,614.86,0.0989
7,615.87,0.0991
7,616.88,0.0989
7,617.88,0.1034
7,619.88,0.1034
7,620.89,0.1034
7,621.9,0.1034
7,622.9,0.1034
7,623.92,0.1034
7,624.92,0.1034
7,625.92,0.1034
7,626.93,0.1034
7,627.94,0.1034
7,628.95,0.1034
7,629.96,0.1034
7,630.97,0.1034
7,631.97,0.1076
7,632.97,0.1034
7,633.98,0.1076
7,634.99,0.1034
7,636,0.1034
7,637.01,0.0989
7,639.02,0.0998
7,640.03,0.0998
7,641.04,0.0998
7,642.04,0.0998
7,643.05,0.0998
7,644.06,0.0998
7,645.06,0.0998
7,646.07,0.0998
7,647.08,0.0998
7,648.09,0.0998
7,649.1,0.0998
7,650.11,0.0998
7,651.12,0.0998
7,652.15,0.1042
7,653.17,0.1042
7,654.18,0.1042
7,655.19,0.1042
7,656.2,0.1042
7,657.2,0.1042
7,659.2,0.1085
7,660.21,0.1085
7,661.21,0.1085
7,662.24,0.1085
7,663.24,0.1085
7,664.26,0.1085
7,665.27,0.1085
7,666.28,0.1085
7,667.28,0.1085
7,668.28,0.1085
7,669.28,0.1085
7,670.29,0.1085
7,671.3,0.1085
7,672.31,0.1042
7,673.32,0.1042
7,674.32,0.1042
7,675.33,0.1042
7,676.34,0.1006
7,677.35,0.1042
7,679.36,0.1008
7,680.37,0.1008
7,681.38,0.1051
7,682.38,0.1006
7,683.39,0.1051
7,684.4,0.1008
7,685.41,0.1051
7,686.42,0.1008
7,687.42,0.1051
7,688.44,0.1008
7,689.45,0.1051
7,690.47,0.1051
7,691.47,0.1051
7,692.48,0.1051
7,693.49,0.1051
7,694.5,0.1051
7,695.51,0.1051
7,696.52,0.1051
7,697.53,0.1093
7,699.54,0.1093
7,700.55,0.1093
7,701.55,0.1093
7,702.57,0.1093
7,703.57,0.1093
7,704.58,0.1093
7,705.59,0.1093
7,706.59,0.1093
7,707.6,0.1093
7,708.61,0.1093
7,709.62,0.1093
7,710.62,0.1093
7,711.63,0.1051
7,712.64,0.1051
7,713.65,0.1008
7,714.66,0.1017
7,715.67,0.1051
7,716.68,0.1017
7,717.7,0.1017
7,719.7,0.1017
7,720.71,0.1059
7,721.72,0.1059
7,722.72,0.1059
7,723.74,0.1059
7,724.74,0.1059
7,725.74,0.1059
7,726.74,0.1059
7,727.74,0.1059
7,728.75,0.1059
7,729.76,0.1059
7,730.76,0.1059
7,731.77,0.1059
7,732.77,0.1059
7,733.78,0.1059
7,734.79,0.1059
7,735.8,0.1059
7,736.82,0.1059
7,737.83,0.1102
7,739.84,0.1102
7,740.84,0.1102
7,741.85,0.1102
7,742.86,0.1102
7,743.86,0.1102
7,744.87,0.1102
7,745.88,0.1102
7,746.88,0.1102
7,747.89,0.1102
7,748.89,0.1102
7,749.9,0.1102
7,750.91,0.1102
7,751.91,0.1059
7,752.92,0.1059
7,753.93,0.1059
7,754.94,0.1025
7,755.95,0.1025
7,756.96,0.1025
7,757.97,0.1025
7,759.98,0.1025
7,760.98,0.1025
7,761.99,0.1025
7,763,0.1068
7,764.01,0.1025
7,765.02,0.1068
7,766.02,0.1025
7,767.04,0.1025
7,768.04,0.1068
7,769.05,0.1025
7,770.06,0.1068
7,771.06,0.1068
7,772.08,0.1068
7,773.08,0.1068
7,774.08,0.1068
7,775.1,0.1068
7,776.11,0.1068
7,777.11,0.1068
7,778.12,0.1068
7,780.13,0.111
7,781.14,0.111
7,782.14,0.111
7,783.14,0.1068
7,784.15,0.111
7,785.15,0.111
7,786.16,0.111
7,787.17,0.111
7,788.18,0.111
7,789.18,0.111
7,790.2,0.111
7,791.2,0.111
7,792.22,0.111
7,793.23,0.111
7,794.25,0.1068
7,795.26,0.1068
7,796.27,0.1068
7,797.27,0.1068
7,798.28,0.1068
7,800.28,0.1068
7,801.28,0.1068
7,802.3,0.1034
7,803.3,0.1034
7,804.31,0.1034
7,805.32,0.1068
7,806.33,0.1034
7,807.33,0.1034
7,808.34,0.1034
7,809.35,0.1034
7,810.36,0.1034
7,811.36,0.1034
7,812.37,0.1068
7,813.38,0.1034
7,814.38,0.1076
7,815.4,0.1076
7,816.4,0.1076
7,817.41,0.1076
7,818.42,0.1076
7,820.42,0.1076
7,821.43,0.1076
7,822.44,0.1076
7,823.44,0.1076
7,824.45,0.1076
7,825.46,0.1076
7,826.48,0.1076
7,827.48,0.1076
7,828.49,0.1076
7,829.5,0.1076
7,830.51,0.1076
7,831.51,0.1076
7,832.53,0.1076
7,833.53,0.1076
7,834.54,0.1076
7,835.55,0.1119
7,836.56,0.1119
7,837.56,0.1119
7,838.58,0.1119
7,840.59,0.1119
7,841.59,0.1119
7,842.6,0.1119
7,843.61,0.1119
7,844.61,0.1119
7,845.62,0.1119
7,846.63,0.1119
7,847.64,0.1119
7,848.65,0.1119
7,849.66,0.1119
7,850.66,0.1119
7,851.66,0.1119
7,852.68,0.1119
7,853.69,0.1076
7,854.7,0.1076
7,855.71,0.1076
7,856.71,0.1076
7,857.72,0.1076
7,858.73,0.1076
7,860.74,0.1076
7,861.75,0.1076
7,862.76,0.1076
7,863.76,0.1076
7,864.77,0.1076
7,865.78,0.1076
7,866.79,0.1076
7,867.8,0.1076
7,868.81,0.1076
7,869.82,0.1076
7,870.83,0.1076
7,871.85,0.1042
7,872.85,0.1042
7,873.86,0.1042
7,874.87,0.1042
7,875.88,0.1042
7,876.88,0.1085
7,877.89,0.1085
7,878.9,0.1085
7,880.91,0.1085
7,881.91,0.1085
7,882.92,0.1085
7,883.93,0.1085
7,884.94,0.1085
7,885.94,0.1085
7,886.96,0.1085
7,887.96,0.1085
7,888.97,0.1085
7,889.98,0.1085
7,890.99,0.1085
7,892,0.1085
7,893.02,0.1085
7,894.02,0.1085
7,895.04,0.1085
7,896.04,0.1085
7,897.05,0.1085
7,898.06,0.1085
7,899.06,0.1085
7,901.08,0.1127
7,902.09,0.1127
7,903.1,0.1127
7,904.11,0.1127
7,905.12,0.1127
7,906.14,0.1127
7,907.15,0.1127
7,908.2,0.1127
7,909.2,0.1127
7,910.2,0.1127
7,911.22,0.1127
7,912.23,0.1127
7,913.23,0.1127
7,914.23,0.1127
7,915.23,0.1127
7,916.24,0.1127
7,917.24,0.1127
7,918.24,0.1127
7,919.26,0.1127
7,921.28,0.1127
7,922.29,0.1127
7,923.29,0.1127
7,924.3,0.1127
7,925.31,0.1127
7,926.31,0.1127
7,927.31,0.1127
7,928.32,0.1127
7,929.33,0.1127
7,930.33,0.1127
7,931.34,0.1127
7,932.35,0.1127
7,933.35,0.1085
7,934.36,0.1127
7,935.36,0.1085
7,936.37,0.1085
7,937.38,0.1085
7,938.38,0.1085
7,939.38,0.1085
7,941.39,0.1085
7,942.4,0.1085
7,943.41,0.1085
7,944.41,0.1085
7,945.42,0.1085
7,946.43,0.1085
7,947.43,0.1085
7,948.44,0.1085
7,949.45,0.1085
7,950.46,0.1085
7,951.47,0.1085
7,952.48,0.1085
7,953.48,0.1085
7,954.49,0.1085
7,955.5,0.1051
7,956.51,0.1051
7,957.52,0.1051
7,958.53,0.1051
7,959.54,0.1051
7,961.54,0.1051
7,962.56,0.1051
7,963.57,0.1051
7,964.58,0.1051
7,965.59,0.1051
7,966.6,0.1051
7,967.6,0.1051
7,968.61,0.1051
7,969.62,0.1051
7,970.63,0.1051
7,971.64,0.1051
7,972.65,0.1093
7,973.66,0.1093
7,974.66,0.1093
7,975.68,0.1093
7,976.68,0.1093
7,977.7,0.1093
7,978.7,0.1093
7,979.71,0.1093
7,981.72,0.1093
7,982.72,0.1093
7,983.74,0.1093
7,984.75,0.1093
7,985.76,0.1093
7,986.77,0.1093
7,987.78,0.1093
7,988.79,0.1093
7,989.79,0.1093
7,990.8,0.1093
7,991.82,0.1093
7,992.83,0.1093
7,993.84,0.1093
7,994.85,0.1093
7,995.85,0.1093
7,996.87,0.1093
7,997.87,0.1093
7,998.88,0.1093
7,999.89,0.1136
7,1001.9,0.1136
7,1002.9,0.1136
7,1003.9,0.1136
7,1004.9,0.1136
7,1005.9,0.1136
7,1006.9,0.1136
7,1008,0.1136
7,1009,0.1136
7,1010,0.1136
7,1011,0.1136
7,1012,0.1136
7,1013,0.1136
7,1014,0.1136
7,1015,0.1136
7,1016,0.1136
7,1017,0.1136
7,1018,0.1136
7,1019.1,0.1136
7,1020.1,0.1136
7,1022.1,0.1136
7,1023.1,0.1136
7,1024.1,0.1136
7,1025.1,0.1136
7,1026.1,0.1136
7,1027.1,0.1136
7,1028.1,0.1136
7,1029.1,0.1136
7,1030.1,0.1136
7,1031.2,0.1136
7,1032.2,0.1136
7,1033.2,0.1093
7,1034.2,0.1093
7,1035.2,0.1093
7,1036.2,0.1093
7,1037.2,0.1093
7,1038.2,0.1093
7,1039.2,0.1093
7,1040.2,0.1093
7,1042.2,0.1093
7,1043.2,0.1093
7,1044.2,0.1093
7,1045.2,0.1093
7,1046.2,0.1093
7,1047.3,0.1093
7,1048.3,0.1093
7,1049.3,0.1093
7,1050.3,0.1093
7,1051.3,0.1093
7,1052.3,0.1093
7,1053.3,0.1093
7,1054.3,0.1059
7,1055.3,0.1059
7,1056.3,0.1059
7,1057.3,0.1059
7,1058.3,0.1059
7,1059.3,0.1059
7,1060.3,0.1059
7,1062.3,0.1102
7,1063.4,0.1102
7,1064.4,0.1102
7,1065.4,0.1102
7,1066.4,0.1102
7,1067.4,0.1102
7,1068.4,0.1102
7,1069.4,0.1102
7,1070.4,0.1102
7,1071.4,0.1102
7,1072.4,0.1102
7,1073.4,0.1102
7,1074.4,0.1102
7,1075.9,0.1102
7,1076.9,0.1102
7,1077.9,0.1102
7,1078.9,0.1102
7,1079.9,0.1102
7,1080.9,0.1102
7,1082.9,0.1102
7,1083.9,0.1102
7,1084.9,0.1102
7,1085.9,0.1102
7,1086.9,0.1102
7,1087.9,0.1102
7,1089,0.1102
7,1090,0.1102
7,1091,0.1102
7,1092,0.1102
7,1093,0.1102
7,1094,0.1102
7,1095,0.1102
7,1096,0.1102
7,1097,0.1102
7,1098,0.1102
7,1099,0.1102
7,1100,0.1144
7,1101,0.1144
7,1103.1,0.1144
7,1104.1,0.1146
7,1105.1,0.1146
7,1106.1,0.1144
7,1107.1,0.1144
7,1108.1,0.1144
7,1109.1,0.1144
7,1110.1,0.1146
7,1111.1,0.1144
7,1112.1,0.1146
7,1113.1,0.1144
7,1114.1,0.1144
7,1115.1,0.1144
7,1116.1,0.1144
7,1117.2,0.1146
7,1118.2,0.1144
7,1119.2,0.1146
7,1120.2,0.1144
7,1121.2,0.1102
7,1123.2,0.1102
7,1124.2,0.1102
7,1125.2,0.1102
7,1126.2,0.1102
7,1127.3,0.1102
7,1128.3,0.1102
7,1129.3,0.1102
7,1130.3,0.1102
7,1131.3,0.1102
7,1132.3,0.1102
7,1133.3,0.1102
7,1134.3,0.1102
7,1135.3,0.1102
7,1136.3,0.1102
7,1137.3,0.1102
7,1138.3,0.1102
7,1139.4,0.1102
7,1140.4,0.1102
7,1141.4,0.1068
7,1143.4,0.1102
7,1144.4,0.1102
7,1145.4,0.1102
7,1146.4,0.1068
7,1147.4,0.1068
7,1148.4,0.1102
7,1149.4,0.1102
7,1150.4,0.1102
7,1151.4,0.1068
7,1152.4,0.1102
7,1153.5,0.1068
7,1154.5,0.1102
7,1155.5,0.1068
7,1156.5,0.1068
7,1157.5,0.1068
7,1158.5,0.1068
7,1159.5,0.1068
7,1160.6,0.1068
7,1161.6,0.1068
7,1163.6,0.111
7,1164.6,0.1068
7,1165.6,0.1068
7,1166.6,0.111
7,1167.6,0.1068
7,1168.6,0.111
7,1169.6,0.1068
7,1170.6,0.1068
7,1171.6,0.1068
7,1172.6,0.1068
7,1173.6,0.1068
7,1174.6,0.111
7,1175.7,0.111
7,1176.7,0.111
7,1177.7,0.111
7,1178.7,0.111
7,1179.7,0.111
7,1180.7,0.111
7,1181.7,0.111
7,1183.7,0.111
7,1184.7,0.111
7,1185.7,0.111
7,1186.8,0.111
7,1187.8,0.111
7,1188.8,0.111
7,1189.8,0.111
7,1190.8,0.111
7,1191.8,0.111
7,1192.8,0.111
7,1193.8,0.111
7,1194.8,0.111
7,1195.8,0.111
7,1196.9,0.111
7,1197.9,0.111
7,1198.9,0.111
7,1199.9,0.111
7,1200.9,0.111
7,1201.9,0.111
7,1203.9,0.111
7,1204.9,0.111
7,1205.9,0.111
7,1206.9,0.111
7,1207.9,0.111
7,1208.9,0.111
7,1210,0.111
7,1211,0.111
7,1212,0.111
7,1213,0.111
7,1214,0.111
7,1215,0.111
7,1216,0.111
7,1217,0.111
7,1218,0.111
7,1219,0.111
7,1220,0.1153
7,1221,0.1153
7,1222.1,0.111
7,1224.1,0.1153
7,1225.1,0.1153
7,1226.1,0.1153
7,1227.1,0.1153
7,1228.1,0.1153
7,1229.1,0.1153
7,1230.1,0.1153
7,1231.1,0.1153
7,1232.1,0.1153
7,1233.1,0.1153
7,1234.2,0.1153
7,1235.2,0.1153
7,1236.2,0.1153
7,1237.2,0.1153
7,1238.2,0.1153
7,1239.2,0.1153
7,1240.2,0.1153
7,1241.2,0.1153
7,1242.2,0.1153
7,1244.2,0.1153
7,1245.2,0.1153
7,1246.2,0.1154
7,1247.3,0.1153
7,1248.3,0.1153
7,1249.3,0.1153
7,1250.3,0.1153
7,1251.3,0.1153
7,1252.3,0.1153
7,1253.3,0.1153
7,1254.3,0.1153
7,1255.3,0.1153
7,1256.3,0.1153
7,1257.3,0.1153
7,1258.3,0.1153
7,1259.3,0.1153
7,1260.3,0.111
7,1261.4,0.1153
7,1262.4,0.1153
7,1264.4,0.1153
7,1265.4,0.1153
7,1266.4,0.1153
7,1267.4,0.1153
7,1268.4,0.1153
7,1269.4,0.1153
7,1270.4,0.1153
7,1271.4,0.1153
7,1272.4,0.1153
7,1273.4,0.1153
7,1274.4,0.1153
7,1275.4,0.1153
7,1276.5,0.1154
7,1277.5,0.1153
7,1278.5,0.1153
7,1279.5,0.111
7,1280.5,0.111
7,1281.5,0.111
7,1282.5,0.111
7,1284.5,0.111
7,1285.5,0.111
7,1286.5,0.111
7,1287.5,0.111
7,1288.5,0.111
7,1289.5,0.111
7,1290.6,0.111
7,1291.6,0.111
7,1292.6,0.111
7,1293.6,0.111
7,1294.6,0.111
7,1295.6,0.111
7,1296.6,0.111
7,1297.6,0.111
7,1298.6,0.111
7,1299.6,0.111
7,1300.6,0.111
7,1301.7,0.111
7,1302.7,0.111
7,1304.7,0.111
7,1305.7,0.111
7,1306.7,0.111
7,1307.7,0.111
7,1308.8,0.111
7,1309.8,0.111
7,1310.8,0.111
7,1311.8,0.111
7,1312.8,0.111
7,1313.8,0.111
7,1314.8,0.111
7,1315.8,0.111
7,1316.8,0.111
7,1317.8,0.111
7,1318.8,0.111
7,1319.8,0.111
7,1320.8,0.1076
7,1321.8,0.111
7,1322.8,0.111
7,1324.8,0.1076
7,1325.9,0.1076
7,1326.9,0.111
7,1327.9,0.1076
7,1328.9,0.1076
7,1329.9,0.1076
7,1330.9,0.1076
7,1331.9,0.1076
7,1332.9,0.1076
7,1333.9,0.1076
7,1334.9,0.1076
7,1335.9,0.1076
7,1336.9,0.1076
7,1337.9,0.1076
7,1339,0.1076
7,1340,0.1076
7,1342,0.1163
5,1343,0.1161
5,1344,0.1163
5,1345,0.1163
5,1346,0.1163
5,1347,0.1163
5,1348,0.1163
5,1349,0.1163
5,1350,0.1163
5,1351.1,0.1163
5,1352.1,0.1161
5,1353.1,0.1119
5,1354.1,0.111
5,1355.1,0.111
5,1356.1,0.1102
5,1357.1,0.1102
5,1359.1,0.1059
5,1360.1,0.1093
5,1361.1,0.1136
5,1362.1,0.1136
5,1363.1,0.1136
5,1364.2,0.1136
