voltage,time,height
0.0,1.0313868522644043,0.048600000000000004
0.0,2.035017967224121,0.048600000000000004
0.0,3.041074514389038,0.053099999999999994
0.0,4.04389762878418,0.053099999999999994
0.0,5.064417600631714,0.053099999999999994
0.0,6.074036359786987,0.053099999999999994
0.0,7.076640605926514,0.053099999999999994
0.0,8.107592582702637,0.053099999999999994
0.0,9.112716674804688,0.053099999999999994
0.0,10.12358570098877,0.048600000000000004
0.0,11.131638050079346,0.048600000000000004
0.0,12.139410972595215,0.048600000000000004
0.0,13.142569303512573,0.036599999999999994
0.0,14.144686460494995,0.036599999999999994
0.0,15.147366523742676,0.036599999999999994
0.0,16.150350093841553,0.036599999999999994
0.0,17.15377950668335,0.036599999999999994
0.0,18.155442237854004,0.036599999999999994
0.0,19.161148071289062,0.036599999999999994
0.0,20.17322039604187,0.036599999999999994
0.0,21.17465353012085,0.036599999999999994
0.0,22.181265592575073,0.036599999999999994
0.0,23.18781065940857,0.036599999999999994
0.0,24.214203119277954,0.036599999999999994
0.0,25.2374370098114,0.03569999999999998
0.0,26.249162435531616,0.044399999999999995
0.0,27.25571322441101,0.044399999999999995
0.0,28.262418508529663,0.044399999999999995
0.0,29.274299383163452,0.044399999999999995
0.0,30.280141830444336,0.03569999999999998
0.0,31.30380606651306,0.03569999999999998
0.0,32.310614824295044,0.03569999999999998
0.0,33.31734085083008,0.03589999999999999
0.0,34.3240749835968,0.03569999999999998
0.0,35.33077001571655,0.0393
0.0,36.337321519851685,0.0393
0.0,37.34408140182495,0.0393
0.0,38.350780963897705,0.04350000000000001
5.0,39.357423543930054,0.04350000000000001
5.0,40.369237422943115,0.04350000000000001
5.0,41.376075744628906,0.04350000000000001
5.0,42.38275384902954,0.04350000000000001
5.0,43.39449453353882,0.04350000000000001
5.0,44.40132761001587,0.0393
5.0,45.40815567970276,0.028099999999999986
5.0,47.41596055030823,0.0461
5.0,48.42258405685425,0.03839999999999999
5.0,49.42931628227234,0.03839999999999999
5.0,50.43592977523804,0.03839999999999999
5.0,51.442708253860474,0.04269999999999999
5.0,52.449315547943115,0.04269999999999999
5.0,53.456029176712036,0.0401
5.0,54.46266412734985,0.04269999999999999
5.0,55.46922206878662,0.04680000000000001
5.0,56.47075891494751,0.0469
5.0,57.477376222610474,0.0469
5.0,58.484057664871216,0.0393
5.0,59.50950860977173,0.04829999999999998
5.0,60.53274154663086,0.03669999999999998
5.0,61.53947615623474,0.03669999999999998
5.0,62.545454025268555,0.045399999999999996
5.0,63.55734372138977,0.03689999999999999
5.0,64.5641565322876,0.037599999999999995
5.0,65.56539583206177,0.0378
5.0,67.57331919670105,0.04979999999999998
5.0,68.57490730285645,0.049600000000000005
5.0,69.58130741119385,0.04619999999999999
5.0,70.5880229473114,0.05049999999999999
5.0,71.59471106529236,0.05049999999999999
5.0,72.6013171672821,0.05049999999999999
5.0,73.60809111595154,0.05049999999999999
5.0,74.63467931747437,0.03419999999999998
5.0,75.64132618904114,0.04619999999999999
5.0,76.65313220024109,0.0378
5.0,77.65999031066895,0.042800000000000005
5.0,78.66677737236023,0.0403
5.0,79.67333674430847,0.051199999999999996
5.0,80.68015480041504,0.039099999999999996
5.0,81.69197535514832,0.04350000000000001
5.0,82.69886875152588,0.0479
5.0,83.70535230636597,0.052199999999999996
5.0,85.71302556991577,0.052199999999999996
5.0,86.71975588798523,0.0479
5.0,87.72642850875854,0.052399999999999974
5.0,88.73303437232971,0.052199999999999996
5.0,89.73967242240906,0.052399999999999974
5.0,90.74640083312988,0.052399999999999974
5.0,91.75310063362122,0.03589999999999999
5.0,92.75980234146118,0.03589999999999999
5.0,93.76625490188599,0.052399999999999974
5.0,94.76762461662292,0.052399999999999974
5.0,95.77930855751038,0.03589999999999999
5.0,96.79956722259521,0.04879999999999998
5.0,97.805335521698,0.048099999999999976
5.0,98.81190729141235,0.0529
5.0,99.81727004051208,0.04519999999999999
5.0,100.84116959571838,0.04519999999999999
5.0,101.84517693519592,0.04949999999999999
5.0,102.86928057670593,0.05389999999999999
5.0,134.94541120529175,0.056499999999999995
5.0,136.95443725585938,0.056499999999999995
5.0,137.9610629081726,0.056499999999999995
5.0,138.9676332473755,0.056499999999999995
5.0,139.973206281662,0.056499999999999995
5.0,140.97971510887146,0.056499999999999995
5.0,141.99982261657715,0.05199999999999999
5.0,143.00134658813477,0.056499999999999995
5.0,144.00829410552979,0.056499999999999995
5.0,145.0149381160736,0.056499999999999995
5.0,146.0213234424591,0.056499999999999995
5.0,147.02811646461487,0.044399999999999995
5.0,148.03996324539185,0.044399999999999995
5.0,149.04668378829956,0.04829999999999998
5.0,150.05327343940735,0.053099999999999994
5.0,151.0653419494629,0.05729999999999999
5.0,152.07373690605164,0.05729999999999999
5.0,153.08117413520813,0.05729999999999999
5.0,154.08918714523315,0.04519999999999999
5.0,155.09719586372375,0.053099999999999994
5.0,157.10633206367493,0.04949999999999999
5.0,158.11285543441772,0.0529
5.0,159.13362979888916,0.053099999999999994
5.0,160.14016342163086,0.05389999999999999
5.0,161.15981769561768,0.04949999999999999
5.0,162.16129612922668,0.05389999999999999
5.0,163.16794633865356,0.04949999999999999
5.0,164.1746208667755,0.05389999999999999
5.0,165.21695637702942,0.05729999999999999
5.0,166.2228603363037,0.05389999999999999
5.0,167.229332447052,0.05389999999999999
5.0,168.23604321479797,0.05389999999999999
5.0,169.24775290489197,0.05389999999999999
5.0,170.24928998947144,0.05819999999999999
5.0,171.2551589012146,0.05819999999999999
5.0,172.26118779182434,0.0461
5.0,173.28534245491028,0.05049999999999999
5.0,174.29208636283875,0.049600000000000005
5.0,175.29885697364807,0.05479999999999999
5.0,177.3058204650879,0.05479999999999999
5.0,178.31268692016602,0.05479999999999999
5.0,179.32459425926208,0.05899999999999998
5.0,180.33632564544678,0.05479999999999999
5.0,181.34294176101685,0.05899999999999998
5.0,182.3546929359436,0.05479999999999999
5.0,183.36134839057922,0.05899999999999998
5.0,184.36798429489136,0.05899999999999998
5.0,185.37970662117004,0.054599999999999996
5.0,186.39152550697327,0.05479999999999999
5.0,187.41728115081787,0.05899999999999998
5.0,188.43725728988647,0.05479999999999999
5.0,189.49207735061646,0.05899999999999998
5.0,190.50009107589722,0.05899999999999998
5.0,191.51034092903137,0.0514
5.0,192.53333497047424,0.05559999999999998
5.0,193.53927063941956,0.05559999999999998
5.0,194.54245448112488,0.05559999999999998
5.0,195.55377411842346,0.05989999999999998
5.0,197.56611728668213,0.05989999999999998
5.0,198.5731704235077,0.05989999999999998
5.0,199.6075894832611,0.05989999999999998
5.0,200.6142294406891,0.059999999999999984
5.0,201.6416780948639,0.05559999999999998
5.0,202.65167117118835,0.059999999999999984
5.0,203.65843176841736,0.059999999999999984
5.0,204.66450905799866,0.05989999999999998
5.0,205.66993355751038,0.059999999999999984
5.0,206.67428970336914,0.05989999999999998
5.0,207.6812264919281,0.05989999999999998
5.0,208.68944644927979,0.059999999999999984
5.0,209.69731307029724,0.05559999999999998
5.0,210.70527482032776,0.052199999999999996
5.0,211.71327996253967,0.056599999999999984
5.0,212.72533178329468,0.056499999999999995
5.0,213.7333369255066,0.056599999999999984
5.0,214.74414110183716,0.056499999999999995
5.0,215.773277759552,0.06089999999999998
5.0,217.7853786945343,0.06089999999999998
5.0,218.79332900047302,0.06089999999999998
